DATE,時間,電力使用（万kW）,シーズン,日付,日時,気温（℃）,降水,曜日
2018/12/13,2:00,2983,2018,2018年12月13日,2018年12月13日 2:00,6.4 ,なし,木
2018/12/13,3:00,2960,2018,2018年12月13日,2018年12月13日 3:00,6.5 ,なし,木
2018/12/13,4:00,3011,2018,2018年12月13日,2018年12月13日 4:00,6.6 ,なし,木
2018/12/13,5:00,3210,2018,2018年12月13日,2018年12月13日 5:00,6.5 ,なし,木
2018/12/13,6:00,3658,2018,2018年12月13日,2018年12月13日 6:00,5.8 ,なし,木
2018/12/13,7:00,3960,2018,2018年12月13日,2018年12月13日 7:00,6.2 ,なし,木
2018/12/13,8:00,4195,2018,2018年12月13日,2018年12月13日 8:00,6.7 ,なし,木
2018/12/13,9:00,4293,2018,2018年12月13日,2018年12月13日 9:00,7.0 ,なし,木
2018/12/13,10:00,4187,2018,2018年12月13日,2018年12月13日 10:00,8.4 ,あり,木
2018/12/13,11:00,4154,2018,2018年12月13日,2018年12月13日 11:00,8.2 ,なし,木
2018/12/13,12:00,3992,2018,2018年12月13日,2018年12月13日 12:00,8.4 ,なし,木
2018/12/13,13:00,4100,2018,2018年12月13日,2018年12月13日 13:00,8.9 ,なし,木
2018/12/13,14:00,4130,2018,2018年12月13日,2018年12月13日 14:00,8.7 ,あり,木
2018/12/13,15:00,4192,2018,2018年12月13日,2018年12月13日 15:00,7.9 ,あり,木
2018/12/13,16:00,4427,2018,2018年12月13日,2018年12月13日 16:00,6.8 ,あり,木
2018/12/13,17:00,4520,2018,2018年12月13日,2018年12月13日 17:00,6.1 ,あり,木
2018/12/13,18:00,4466,2018,2018年12月13日,2018年12月13日 18:00,5.6 ,あり,木
2018/12/13,19:00,4337,2018,2018年12月13日,2018年12月13日 19:00,5.7 ,あり,木
2018/12/13,20:00,4201,2018,2018年12月13日,2018年12月13日 20:00,5.4 ,なし,木
2018/12/13,21:00,4042,2018,2018年12月13日,2018年12月13日 21:00,4.5 ,なし,木
2018/12/13,22:00,3838,2018,2018年12月13日,2018年12月13日 22:00,5.8 ,なし,木
2018/12/13,23:00,3565,2018,2018年12月13日,2018年12月13日 23:00,6.2 ,なし,木
2018/12/14,0:00,3286,2018,2018年12月14日,2018年12月14日 0:00,4.2 ,なし,金
2018/12/14,1:00,3136,2018,2018年12月14日,2018年12月14日 1:00,4.7 ,なし,金
2018/12/14,2:00,3070,2018,2018年12月14日,2018年12月14日 2:00,3.8 ,なし,金
2018/12/14,3:00,3045,2018,2018年12月14日,2018年12月14日 3:00,2.9 ,なし,金
2018/12/14,4:00,3083,2018,2018年12月14日,2018年12月14日 4:00,3.6 ,なし,金
2018/12/14,5:00,3293,2018,2018年12月14日,2018年12月14日 5:00,2.8 ,なし,金
2018/12/14,6:00,3735,2018,2018年12月14日,2018年12月14日 6:00,4.5 ,なし,金
2018/12/14,7:00,4006,2018,2018年12月14日,2018年12月14日 7:00,6.1 ,なし,金
2018/12/14,8:00,4162,2018,2018年12月14日,2018年12月14日 8:00,6.7 ,なし,金
2018/12/14,9:00,4199,2018,2018年12月14日,2018年12月14日 9:00,8.0 ,なし,金
2018/12/14,10:00,4093,2018,2018年12月14日,2018年12月14日 10:00,8.8 ,なし,金
2018/12/14,11:00,4006,2018,2018年12月14日,2018年12月14日 11:00,9.5 ,なし,金
2018/12/14,12:00,3822,2018,2018年12月14日,2018年12月14日 12:00,9.8 ,なし,金
2018/12/14,13:00,3940,2018,2018年12月14日,2018年12月14日 13:00,9.5 ,なし,金
2018/12/14,14:00,4009,2018,2018年12月14日,2018年12月14日 14:00,9.2 ,なし,金
2018/12/14,15:00,4100,2018,2018年12月14日,2018年12月14日 15:00,8.4 ,なし,金
2018/12/14,16:00,4366,2018,2018年12月14日,2018年12月14日 16:00,7.8 ,なし,金
2018/12/14,17:00,4495,2018,2018年12月14日,2018年12月14日 17:00,7.1 ,なし,金
2018/12/14,18:00,4439,2018,2018年12月14日,2018年12月14日 18:00,6.3 ,なし,金
2018/12/14,19:00,4335,2018,2018年12月14日,2018年12月14日 19:00,5.8 ,なし,金
2018/12/14,20:00,4210,2018,2018年12月14日,2018年12月14日 20:00,5.7 ,なし,金
2018/12/14,21:00,4062,2018,2018年12月14日,2018年12月14日 21:00,5.2 ,なし,金
2018/12/14,22:00,3883,2018,2018年12月14日,2018年12月14日 22:00,4.7 ,なし,金
2018/12/14,23:00,3637,2018,2018年12月14日,2018年12月14日 23:00,4.8 ,なし,金
2018/12/15,0:00,3340,2018,2018年12月15日,2018年12月15日 0:00,5.3 ,なし,土
2018/12/15,1:00,3159,2018,2018年12月15日,2018年12月15日 1:00,5.1 ,なし,土
2018/12/15,2:00,3069,2018,2018年12月15日,2018年12月15日 2:00,5.4 ,なし,土
2018/12/15,3:00,3009,2018,2018年12月15日,2018年12月15日 3:00,5.2 ,なし,土
2018/12/15,4:00,3009,2018,2018年12月15日,2018年12月15日 4:00,4.7 ,なし,土
2018/12/15,5:00,3097,2018,2018年12月15日,2018年12月15日 5:00,4.5 ,なし,土
2018/12/15,6:00,3346,2018,2018年12月15日,2018年12月15日 6:00,4.3 ,なし,土
2018/12/15,7:00,3618,2018,2018年12月15日,2018年12月15日 7:00,4.3 ,なし,土
2018/12/15,8:00,3875,2018,2018年12月15日,2018年12月15日 8:00,5.6 ,なし,土
2018/12/15,9:00,3892,2018,2018年12月15日,2018年12月15日 9:00,6.8 ,なし,土
2018/12/15,10:00,3780,2018,2018年12月15日,2018年12月15日 10:00,7.7 ,なし,土
2018/12/15,11:00,3682,2018,2018年12月15日,2018年12月15日 11:00,8.4 ,なし,土
2018/12/15,12:00,3555,2018,2018年12月15日,2018年12月15日 12:00,9.1 ,なし,土
2018/12/15,13:00,3556,2018,2018年12月15日,2018年12月15日 13:00,9.3 ,なし,土
2018/12/15,14:00,3549,2018,2018年12月15日,2018年12月15日 14:00,8.9 ,なし,土
2018/12/15,15:00,3607,2018,2018年12月15日,2018年12月15日 15:00,8.6 ,なし,土
2018/12/15,16:00,3867,2018,2018年12月15日,2018年12月15日 16:00,7.7 ,なし,土
2018/12/15,17:00,4088,2018,2018年12月15日,2018年12月15日 17:00,7.0 ,なし,土
2018/12/15,18:00,4115,2018,2018年12月15日,2018年12月15日 18:00,6.5 ,なし,土
2018/12/15,19:00,4081,2018,2018年12月15日,2018年12月15日 19:00,6.2 ,なし,土
2018/12/15,20:00,4017,2018,2018年12月15日,2018年12月15日 20:00,5.2 ,なし,土
2018/12/15,21:00,3880,2018,2018年12月15日,2018年12月15日 21:00,4.2 ,なし,土
2018/12/15,22:00,3687,2018,2018年12月15日,2018年12月15日 22:00,3.3 ,なし,土
2018/12/15,23:00,3502,2018,2018年12月15日,2018年12月15日 23:00,3.5 ,なし,土
2018/12/16,0:00,3262,2018,2018年12月16日,2018年12月16日 0:00,3.7 ,なし,日
2018/12/16,1:00,3109,2018,2018年12月16日,2018年12月16日 1:00,2.9 ,なし,日
2018/12/16,2:00,3019,2018,2018年12月16日,2018年12月16日 2:00,2.1 ,なし,日
2018/12/16,3:00,2962,2018,2018年12月16日,2018年12月16日 3:00,1.6 ,なし,日
2018/12/16,4:00,2943,2018,2018年12月16日,2018年12月16日 4:00,1.7 ,なし,日
2018/12/16,5:00,3013,2018,2018年12月16日,2018年12月16日 5:00,1.8 ,なし,日
2018/12/16,6:00,3220,2018,2018年12月16日,2018年12月16日 6:00,1.1 ,なし,日
2018/12/16,7:00,3467,2018,2018年12月16日,2018年12月16日 7:00,0.9 ,なし,日
2018/12/16,8:00,3718,2018,2018年12月16日,2018年12月16日 8:00,2.1 ,なし,日
2018/12/16,9:00,3859,2018,2018年12月16日,2018年12月16日 9:00,3.1 ,なし,日
2018/12/16,10:00,3806,2018,2018年12月16日,2018年12月16日 10:00,4.3 ,なし,日
2018/12/16,11:00,3776,2018,2018年12月16日,2018年12月16日 11:00,4.9 ,なし,日
2018/12/16,12:00,3737,2018,2018年12月16日,2018年12月16日 12:00,5.3 ,なし,日
2018/12/16,13:00,3690,2018,2018年12月16日,2018年12月16日 13:00,4.8 ,あり,日
2018/12/16,14:00,3617,2018,2018年12月16日,2018年12月16日 14:00,4.7 ,あり,日
2018/12/16,15:00,3646,2018,2018年12月16日,2018年12月16日 15:00,5.1 ,あり,日
2018/12/16,16:00,3909,2018,2018年12月16日,2018年12月16日 16:00,4.6 ,なし,日
2018/12/16,17:00,4143,2018,2018年12月16日,2018年12月16日 17:00,4.5 ,なし,日
2018/12/16,18:00,4188,2018,2018年12月16日,2018年12月16日 18:00,4.7 ,なし,日
2018/12/16,19:00,4176,2018,2018年12月16日,2018年12月16日 19:00,3.4 ,なし,日
2018/12/16,20:00,4111,2018,2018年12月16日,2018年12月16日 20:00,3.5 ,なし,日
2018/12/16,21:00,3961,2018,2018年12月16日,2018年12月16日 21:00,3.2 ,なし,日
2018/12/16,22:00,3689,2018,2018年12月16日,2018年12月16日 22:00,3.1 ,なし,日
2018/12/16,23:00,3442,2018,2018年12月16日,2018年12月16日 23:00,3.1 ,なし,日
2018/12/17,0:00,3158,2018,2018年12月17日,2018年12月17日 0:00,3.5 ,なし,月
2018/12/17,1:00,2995,2018,2018年12月17日,2018年12月17日 1:00,4.7 ,なし,月
2018/12/17,2:00,2905,2018,2018年12月17日,2018年12月17日 2:00,4.4 ,なし,月
2018/12/17,3:00,2861,2018,2018年12月17日,2018年12月17日 3:00,4.3 ,あり,月
2018/12/17,4:00,2885,2018,2018年12月17日,2018年12月17日 4:00,3.4 ,あり,月
2018/12/17,5:00,3103,2018,2018年12月17日,2018年12月17日 5:00,3.7 ,あり,月
2018/12/17,6:00,3597,2018,2018年12月17日,2018年12月17日 6:00,3.5 ,あり,月
2018/12/17,7:00,4072,2018,2018年12月17日,2018年12月17日 7:00,4.2 ,あり,月
2018/12/17,8:00,4485,2018,2018年12月17日,2018年12月17日 8:00,5.0 ,あり,月
2018/12/17,9:00,4702,2018,2018年12月17日,2018年12月17日 9:00,5.7 ,あり,月
2018/12/17,10:00,4560,2018,2018年12月17日,2018年12月17日 10:00,4.7 ,あり,月
2018/12/17,11:00,4335,2018,2018年12月17日,2018年12月17日 11:00,5.8 ,なし,月
2018/12/17,12:00,3967,2018,2018年12月17日,2018年12月17日 12:00,7.3 ,なし,月
2018/12/17,13:00,3966,2018,2018年12月17日,2018年12月17日 13:00,9.6 ,なし,月
2018/12/17,14:00,3947,2018,2018年12月17日,2018年12月17日 14:00,11.0 ,なし,月
2018/12/17,15:00,3952,2018,2018年12月17日,2018年12月17日 15:00,10.9 ,なし,月
2018/12/17,16:00,4184,2018,2018年12月17日,2018年12月17日 16:00,9.1 ,なし,月
2018/12/17,17:00,4345,2018,2018年12月17日,2018年12月17日 17:00,7.8 ,なし,月
2018/12/17,18:00,4304,2018,2018年12月17日,2018年12月17日 18:00,8.8 ,なし,月
2018/12/17,19:00,4190,2018,2018年12月17日,2018年12月17日 19:00,8.4 ,なし,月
2018/12/17,20:00,4056,2018,2018年12月17日,2018年12月17日 20:00,7.8 ,なし,月
2018/12/17,21:00,3916,2018,2018年12月17日,2018年12月17日 21:00,8.2 ,なし,月
2018/12/17,22:00,3713,2018,2018年12月17日,2018年12月17日 22:00,7.9 ,なし,月
2018/12/17,23:00,3442,2018,2018年12月17日,2018年12月17日 23:00,6.3 ,なし,月
2018/12/18,0:00,3167,2018,2018年12月18日,2018年12月18日 0:00,6.8 ,なし,火
2018/12/18,1:00,3016,2018,2018年12月18日,2018年12月18日 1:00,6.4 ,あり,火
2018/12/18,2:00,2961,2018,2018年12月18日,2018年12月18日 2:00,7.1 ,なし,火
2018/12/18,3:00,2934,2018,2018年12月18日,2018年12月18日 3:00,7.2 ,なし,火
2018/12/18,4:00,2965,2018,2018年12月18日,2018年12月18日 4:00,7.7 ,なし,火
2018/12/18,5:00,3158,2018,2018年12月18日,2018年12月18日 5:00,7.9 ,なし,火
2018/12/18,6:00,3600,2018,2018年12月18日,2018年12月18日 6:00,7.3 ,なし,火
2018/12/18,7:00,3905,2018,2018年12月18日,2018年12月18日 7:00,6.9 ,なし,火
2018/12/18,8:00,4099,2018,2018年12月18日,2018年12月18日 8:00,7.4 ,なし,火
2018/12/18,9:00,4100,2018,2018年12月18日,2018年12月18日 9:00,8.9 ,なし,火
2018/12/18,10:00,3961,2018,2018年12月18日,2018年12月18日 10:00,10.5 ,なし,火
2018/12/18,11:00,3857,2018,2018年12月18日,2018年12月18日 11:00,11.9 ,なし,火
2018/12/18,12:00,3636,2018,2018年12月18日,2018年12月18日 12:00,12.3 ,なし,火
2018/12/18,13:00,3754,2018,2018年12月18日,2018年12月18日 13:00,11.9 ,なし,火
2018/12/18,14:00,3799,2018,2018年12月18日,2018年12月18日 14:00,12.1 ,なし,火
2018/12/18,15:00,3852,2018,2018年12月18日,2018年12月18日 15:00,11.4 ,なし,火
2018/12/18,16:00,4079,2018,2018年12月18日,2018年12月18日 16:00,11.2 ,なし,火
2018/12/18,17:00,4258,2018,2018年12月18日,2018年12月18日 17:00,10.8 ,なし,火
2018/12/18,18:00,4238,2018,2018年12月18日,2018年12月18日 18:00,10.0 ,なし,火
2018/12/18,19:00,4146,2018,2018年12月18日,2018年12月18日 19:00,8.7 ,なし,火
2018/12/18,20:00,4038,2018,2018年12月18日,2018年12月18日 20:00,9.1 ,なし,火
2018/12/18,21:00,3906,2018,2018年12月18日,2018年12月18日 21:00,7.5 ,なし,火
2018/12/18,22:00,3726,2018,2018年12月18日,2018年12月18日 22:00,7.6 ,なし,火
2018/12/18,23:00,3473,2018,2018年12月18日,2018年12月18日 23:00,6.0 ,なし,火
2018/12/19,0:00,3207,2018,2018年12月19日,2018年12月19日 0:00,5.3 ,なし,水
2018/12/19,1:00,3055,2018,2018年12月19日,2018年12月19日 1:00,4.8 ,なし,水
2018/12/19,2:00,2999,2018,2018年12月19日,2018年12月19日 2:00,6.2 ,なし,水
2018/12/19,3:00,2972,2018,2018年12月19日,2018年12月19日 3:00,6.3 ,なし,水
2018/12/19,4:00,3017,2018,2018年12月19日,2018年12月19日 4:00,5.4 ,なし,水
2018/12/19,5:00,3222,2018,2018年12月19日,2018年12月19日 5:00,4.8 ,なし,水
2018/12/19,6:00,3695,2018,2018年12月19日,2018年12月19日 6:00,4.7 ,なし,水
2018/12/19,7:00,3990,2018,2018年12月19日,2018年12月19日 7:00,3.8 ,なし,水
2018/12/19,8:00,4152,2018,2018年12月19日,2018年12月19日 8:00,5.7 ,なし,水
2018/12/19,9:00,4141,2018,2018年12月19日,2018年12月19日 9:00,8.6 ,なし,水
2018/12/19,10:00,3976,2018,2018年12月19日,2018年12月19日 10:00,10.3 ,なし,水
2018/12/19,11:00,3889,2018,2018年12月19日,2018年12月19日 11:00,11.4 ,なし,水
2018/12/19,12:00,3710,2018,2018年12月19日,2018年12月19日 12:00,11.5 ,なし,水
2018/12/19,13:00,3792,2018,2018年12月19日,2018年12月19日 13:00,11.4 ,なし,水
2018/12/19,14:00,3801,2018,2018年12月19日,2018年12月19日 14:00,11.9 ,なし,水
2018/12/19,15:00,3831,2018,2018年12月19日,2018年12月19日 15:00,11.9 ,なし,水
2018/12/19,16:00,4056,2018,2018年12月19日,2018年12月19日 16:00,11.0 ,なし,水
2018/12/19,17:00,4223,2018,2018年12月19日,2018年12月19日 17:00,11.0 ,なし,水
2018/12/19,18:00,4202,2018,2018年12月19日,2018年12月19日 18:00,10.2 ,なし,水
2018/12/19,19:00,4113,2018,2018年12月19日,2018年12月19日 19:00,8.5 ,なし,水
2018/12/19,20:00,4003,2018,2018年12月19日,2018年12月19日 20:00,9.6 ,なし,水
2018/12/19,21:00,3861,2018,2018年12月19日,2018年12月19日 21:00,7.1 ,なし,水
2018/12/19,22:00,3683,2018,2018年12月19日,2018年12月19日 22:00,7.6 ,なし,水
2018/12/19,23:00,3431,2018,2018年12月19日,2018年12月19日 23:00,6.7 ,なし,水
2018/12/20,0:00,3166,2018,2018年12月20日,2018年12月20日 0:00,6.1 ,なし,木
2018/12/20,1:00,3022,2018,2018年12月20日,2018年12月20日 1:00,5.6 ,なし,木
2018/12/20,2:00,2957,2018,2018年12月20日,2018年12月20日 2:00,6.9 ,なし,木
2018/12/20,3:00,2942,2018,2018年12月20日,2018年12月20日 3:00,5.3 ,なし,木
2018/12/20,4:00,2981,2018,2018年12月20日,2018年12月20日 4:00,5.3 ,なし,木
2018/12/20,5:00,3179,2018,2018年12月20日,2018年12月20日 5:00,4.6 ,なし,木
2018/12/20,6:00,3623,2018,2018年12月20日,2018年12月20日 6:00,4.9 ,なし,木
2018/12/20,7:00,3945,2018,2018年12月20日,2018年12月20日 7:00,4.5 ,なし,木
2018/12/20,8:00,4196,2018,2018年12月20日,2018年12月20日 8:00,6.5 ,なし,木
2018/12/20,9:00,4272,2018,2018年12月20日,2018年12月20日 9:00,8.9 ,なし,木
2018/12/20,10:00,4055,2018,2018年12月20日,2018年12月20日 10:00,10.7 ,なし,木
2018/12/20,11:00,3875,2018,2018年12月20日,2018年12月20日 11:00,12.2 ,なし,木
2018/12/20,12:00,3691,2018,2018年12月20日,2018年12月20日 12:00,12.9 ,なし,木
2018/12/20,13:00,3766,2018,2018年12月20日,2018年12月20日 13:00,13.3 ,なし,木
2018/12/20,14:00,3767,2018,2018年12月20日,2018年12月20日 14:00,13.2 ,なし,木
2018/12/20,15:00,3788,2018,2018年12月20日,2018年12月20日 15:00,13.2 ,なし,木
2018/12/20,16:00,4024,2018,2018年12月20日,2018年12月20日 16:00,10.9 ,なし,木
2018/12/20,17:00,4184,2018,2018年12月20日,2018年12月20日 17:00,10.3 ,なし,木
2018/12/20,18:00,4162,2018,2018年12月20日,2018年12月20日 18:00,9.9 ,なし,木
2018/12/20,19:00,4069,2018,2018年12月20日,2018年12月20日 19:00,10.1 ,なし,木
2018/12/20,20:00,3951,2018,2018年12月20日,2018年12月20日 20:00,9.3 ,なし,木
2018/12/20,21:00,3819,2018,2018年12月20日,2018年12月20日 21:00,9.4 ,なし,木
2018/12/20,22:00,3636,2018,2018年12月20日,2018年12月20日 22:00,7.3 ,なし,木
2018/12/20,23:00,3412,2018,2018年12月20日,2018年12月20日 23:00,7.2 ,なし,木
2018/12/21,0:00,3149,2018,2018年12月21日,2018年12月21日 0:00,7.1 ,なし,金
2018/12/21,1:00,3009,2018,2018年12月21日,2018年12月21日 1:00,6.0 ,なし,金
2018/12/21,2:00,2956,2018,2018年12月21日,2018年12月21日 2:00,5.8 ,なし,金
2018/12/21,3:00,2942,2018,2018年12月21日,2018年12月21日 3:00,6.2 ,なし,金
2018/12/21,4:00,2983,2018,2018年12月21日,2018年12月21日 4:00,4.8 ,なし,金
2018/12/21,5:00,3192,2018,2018年12月21日,2018年12月21日 5:00,4.9 ,なし,金
2018/12/21,6:00,3647,2018,2018年12月21日,2018年12月21日 6:00,4.0 ,なし,金
2018/12/21,7:00,3931,2018,2018年12月21日,2018年12月21日 7:00,5.2 ,なし,金
2018/12/21,8:00,4112,2018,2018年12月21日,2018年12月21日 8:00,5.6 ,なし,金
2018/12/21,9:00,4105,2018,2018年12月21日,2018年12月21日 9:00,8.1 ,なし,金
2018/12/21,10:00,3950,2018,2018年12月21日,2018年12月21日 10:00,10.3 ,なし,金
2018/12/21,11:00,3831,2018,2018年12月21日,2018年12月21日 11:00,11.5 ,なし,金
2018/12/21,12:00,3609,2018,2018年12月21日,2018年12月21日 12:00,12.4 ,なし,金
2018/12/21,13:00,3702,2018,2018年12月21日,2018年12月21日 13:00,13.7 ,なし,金
2018/12/21,14:00,3703,2018,2018年12月21日,2018年12月21日 14:00,12.6 ,なし,金
2018/12/21,15:00,3724,2018,2018年12月21日,2018年12月21日 15:00,13.1 ,なし,金
2018/12/21,16:00,3931,2018,2018年12月21日,2018年12月21日 16:00,12.4 ,なし,金
2018/12/21,17:00,4089,2018,2018年12月21日,2018年12月21日 17:00,9.5 ,なし,金
2018/12/21,18:00,4052,2018,2018年12月21日,2018年12月21日 18:00,9.0 ,なし,金
2018/12/21,19:00,3966,2018,2018年12月21日,2018年12月21日 19:00,9.0 ,なし,金
2018/12/21,20:00,3854,2018,2018年12月21日,2018年12月21日 20:00,8.4 ,なし,金
2018/12/21,21:00,3717,2018,2018年12月21日,2018年12月21日 21:00,10.5 ,なし,金
2018/12/21,22:00,3568,2018,2018年12月21日,2018年12月21日 22:00,10.9 ,あり,金
2018/12/21,23:00,3339,2018,2018年12月21日,2018年12月21日 23:00,10.1 ,あり,金
2018/12/22,0:00,3081,2018,2018年12月22日,2018年12月22日 0:00,9.1 ,なし,土
2018/12/22,1:00,2937,2018,2018年12月22日,2018年12月22日 1:00,8.5 ,なし,土
2018/12/22,2:00,2853,2018,2018年12月22日,2018年12月22日 2:00,8.5 ,あり,土
2018/12/22,3:00,2809,2018,2018年12月22日,2018年12月22日 3:00,8.8 ,なし,土
2018/12/22,4:00,2810,2018,2018年12月22日,2018年12月22日 4:00,8.5 ,なし,土
2018/12/22,5:00,2883,2018,2018年12月22日,2018年12月22日 5:00,6.9 ,なし,土
2018/12/22,6:00,3075,2018,2018年12月22日,2018年12月22日 6:00,7.6 ,なし,土
2018/12/22,7:00,3310,2018,2018年12月22日,2018年12月22日 7:00,7.3 ,なし,土
2018/12/22,8:00,3613,2018,2018年12月22日,2018年12月22日 8:00,7.7 ,なし,土
2018/12/22,9:00,3752,2018,2018年12月22日,2018年12月22日 9:00,9.2 ,なし,土
2018/12/22,10:00,3755,2018,2018年12月22日,2018年12月22日 10:00,9.9 ,なし,土
2018/12/22,11:00,3702,2018,2018年12月22日,2018年12月22日 11:00,10.4 ,なし,土
2018/12/22,12:00,3605,2018,2018年12月22日,2018年12月22日 12:00,10.7 ,あり,土
2018/12/22,13:00,3615,2018,2018年12月22日,2018年12月22日 13:00,9.9 ,あり,土
2018/12/22,14:00,3572,2018,2018年12月22日,2018年12月22日 14:00,9.7 ,あり,土
2018/12/22,15:00,3570,2018,2018年12月22日,2018年12月22日 15:00,9.2 ,あり,土
2018/12/22,16:00,3712,2018,2018年12月22日,2018年12月22日 16:00,9.4 ,あり,土
2018/12/22,17:00,3793,2018,2018年12月22日,2018年12月22日 17:00,9.3 ,あり,土
2018/12/22,18:00,3757,2018,2018年12月22日,2018年12月22日 18:00,9.4 ,あり,土
2018/12/22,19:00,3684,2018,2018年12月22日,2018年12月22日 19:00,9.4 ,あり,土
2018/12/22,20:00,3584,2018,2018年12月22日,2018年12月22日 20:00,9.3 ,あり,土
2018/12/22,21:00,3422,2018,2018年12月22日,2018年12月22日 21:00,9.6 ,なし,土
2018/12/22,22:00,3226,2018,2018年12月22日,2018年12月22日 22:00,9.8 ,なし,土
2018/12/22,23:00,3033,2018,2018年12月22日,2018年12月22日 23:00,8.7 ,なし,土
2018/12/23,0:00,2815,2018,2018年12月23日,2018年12月23日 0:00,9.3 ,なし,日
2018/12/23,1:00,2698,2018,2018年12月23日,2018年12月23日 1:00,10.0 ,なし,日
2018/12/23,2:00,2642,2018,2018年12月23日,2018年12月23日 2:00,10.1 ,なし,日
2018/12/23,3:00,2617,2018,2018年12月23日,2018年12月23日 3:00,10.6 ,なし,日
2018/12/23,4:00,2605,2018,2018年12月23日,2018年12月23日 4:00,10.3 ,なし,日
2018/12/23,5:00,2640,2018,2018年12月23日,2018年12月23日 5:00,9.9 ,なし,日
